episode,step,position_x,position_y,mineral_type,concentration,reward_earned,timestamp
23,312,55,64,-1,1.01828,101.828,2026-02-06T00:11:15.998134
23,312,55,63,-1,1.3012085714285715,130.12085714285715,2026-02-06T00:11:16.325348
23,313,56,64,-1,1.2570724860427933,125.70724860427933,2026-02-06T00:11:27.481953
23,313,57,65,-1,1.2167757183296457,121.67757183296456,2026-02-06T00:11:28.301670
23,314,58,66,-1,1.1798397693047982,117.98397693047983,2026-02-06T00:11:35.896364
23,314,59,65,-1,1.14586,114.58600000000001,2026-02-06T00:11:36.332989
23,315,59,65,-1,0.7650666666666666,76.50666666666666,2026-02-06T00:11:50.292771
23,316,60,65,-1,1.0691857142857144,106.91857142857144,2026-02-06T00:12:03.134043
23,316,59,65,-1,0.7122131034482758,71.22131034482759,2026-02-06T00:12:03.313721
23,317,60,64,-1,0.8179030499148888,81.79030499148888,2026-02-06T00:12:14.081208
23,317,61,63,-1,0.9976619354838709,99.7661935483871,2026-02-06T00:12:14.314066
23,318,60,64,-1,0.645315,64.5315,2026-02-06T00:12:25.296252
23,318,59,63,-1,0.9340347978027053,93.40347978027053,2026-02-06T00:12:26.596843
23,319,60,62,-1,0.9339738270455803,93.39738270455803,2026-02-06T00:12:39.621436
23,319,61,63,-1,0.5899085714285714,58.990857142857145,2026-02-06T00:12:40.309365
23,320,62,62,-1,0.904581624393833,90.4581624393833,2026-02-06T00:12:52.559920
23,320,63,63,-1,1.0044148852966195,100.44148852966194,2026-02-06T00:12:53.411129
23,321,63,64,-1,0.8823343867095879,88.23343867095879,2026-02-06T00:13:04.222215
23,321,62,65,-1,0.8613811183677279,86.1381118367728,2026-02-06T00:13:04.331894
23,322,61,66,-1,0.8345722782575632,83.45722782575632,2026-02-06T00:13:10.443643
23,322,62,66,-1,0.8422751219512196,84.22751219512196,2026-02-06T00:13:11.300725
23,323,63,66,-1,0.8299705380803027,82.99705380803027,2026-02-06T00:13:23.694136
23,323,63,65,-1,0.8181736456570493,81.81736456570493,2026-02-06T00:13:25.089146
23,324,64,64,-1,0.8074085323475773,80.74085323475772,2026-02-06T00:13:33.747124
23,325,64,65,-1,0.6889485249364555,68.89485249364556,2026-02-06T00:13:48.214754
23,325,65,65,-1,0.7515118292432703,75.15118292432703,2026-02-06T00:13:48.292753
23,326,66,64,-1,0.7627629144596283,76.27629144596283,2026-02-06T00:14:05.856721
26,377,58,28,-1,0.6332966352295876,63.329663522958754,2026-02-06T00:25:08.295201
28,379,15,32,-1,0.5526170892715454,55.261708927154544,2026-02-06T00:25:39.310973
