episode,step,position_x,position_y,mineral_type,concentration,reward_earned,timestamp
11,210,28,24,-1,0.6067750884613106,60.67750884613106,2026-02-05T23:48:46.665127
11,211,29,24,-1,0.5840846397525162,58.40846397525162,2026-02-05T23:48:56.208590
11,214,30,27,-1,0.5265786361726797,52.65786361726798,2026-02-05T23:49:43.188032
12,216,80,27,-1,0.5260257607400418,52.602576074004176,2026-02-05T23:50:09.219014
12,220,79,26,-1,1.7754761944346535,177.54761944346535,2026-02-05T23:50:56.296997
12,221,78,25,-1,1.55454,155.454,2026-02-05T23:51:09.979037
12,221,77,26,-1,1.4603292307692308,146.03292307692308,2026-02-05T23:51:10.217865
12,222,78,27,-1,1.37958,137.958,2026-02-05T23:51:22.779450
12,222,79,28,-1,1.3096,130.96,2026-02-05T23:51:23.814643
12,223,78,29,-1,1.24837,124.837,2026-02-05T23:51:35.824702
12,223,78,30,-1,1.1943458823529411,119.43458823529411,2026-02-05T23:51:36.266946
12,224,79,29,-1,1.1463266666666667,114.63266666666668,2026-02-05T23:51:43.262496
12,224,79,30,-1,1.1033642105263157,110.33642105263158,2026-02-05T23:51:44.187653
12,225,78,29,-1,0.7332,73.32,2026-02-05T23:51:59.408649
12,225,77,30,-1,1.0297,102.97,2026-02-05T23:52:00.219327
12,226,76,31,-1,0.9979018181818182,99.79018181818182,2026-02-05T23:52:12.051495
12,226,75,32,-1,1.1442730404457837,114.42730404457838,2026-02-05T23:52:12.188326
12,227,75,32,-1,0.7304168664205075,73.04168664205075,2026-02-05T23:52:23.229251
12,228,74,32,-1,1.110512178023023,111.0512178023023,2026-02-05T23:52:42.834774
12,228,74,31,-1,0.587188888888889,58.7188888888889,2026-02-05T23:52:43.228275
12,229,74,32,-1,0.7081771916968482,70.81771916968482,2026-02-05T23:52:54.902107
12,229,74,33,-1,0.8681124908127547,86.81124908127546,2026-02-05T23:52:55.253605
12,230,74,32,-1,0.53832,53.832,2026-02-05T23:53:09.944134
12,230,75,32,-1,0.5164006451612903,51.64006451612903,2026-02-05T23:53:11.522432
12,231,74,32,-1,0.50457,50.457,2026-02-05T23:53:25.921137
12,231,73,31,-1,0.7894834620529235,78.94834620529235,2026-02-05T23:53:26.269731
12,232,72,30,-1,0.803869144094636,80.3869144094636,2026-02-05T23:53:36.925679
12,232,71,31,-1,0.7925105795455843,79.25105795455843,2026-02-05T23:53:37.239727
12,233,70,31,-1,0.7798772749742154,77.98772749742155,2026-02-05T23:53:53.829063
12,233,71,30,-1,0.7676269782164141,76.76269782164141,2026-02-05T23:53:54.206183
12,234,72,29,-1,0.7558545461080444,75.58545461080443,2026-02-05T23:54:07.714339
12,234,72,28,-1,0.7453072315193953,74.53072315193953,2026-02-05T23:54:08.211921
12,235,72,27,-1,0.7014750970321141,70.14750970321141,2026-02-05T23:54:24.361050
12,236,71,27,-1,0.6975082585243497,69.75082585243497,2026-02-05T23:54:38.127598
12,236,70,28,-1,0.6967065406831696,69.67065406831696,2026-02-05T23:54:38.347850
12,237,69,28,-1,0.6973602236435384,69.73602236435384,2026-02-05T23:54:53.133943
12,237,70,29,-1,0.658314917935128,65.8314917935128,2026-02-05T23:54:53.242354
12,238,69,27,-1,0.6745929601453028,67.45929601453028,2026-02-05T23:55:09.283000
12,239,68,26,-1,0.6675797479668952,66.75797479668952,2026-02-05T23:55:21.917790
12,239,68,25,-1,0.6607122342188916,66.07122342188916,2026-02-05T23:55:22.253214
13,240,16,35,-1,0.5612465465855598,56.12465465855598,2026-02-05T23:55:34.206113
13,241,15,35,-1,0.6223312682294846,62.233126822948456,2026-02-05T23:55:42.992128
13,245,15,32,-1,1.5527254545454543,155.27254545454542,2026-02-05T23:56:32.233315
13,246,16,31,-1,1.7546799999999998,175.468,2026-02-05T23:56:46.101707
13,246,16,32,-1,1.3135846153846154,131.35846153846154,2026-02-05T23:56:46.210837
13,247,15,31,-1,1.5511285714285714,155.11285714285714,2026-02-05T23:56:58.616204
13,247,16,32,-1,1.1382199999999998,113.82199999999999,2026-02-05T23:56:59.217279
13,248,17,31,-1,1.3469764840501293,134.69764840501293,2026-02-05T23:57:17.523274
13,248,16,32,-1,1.0041223529411765,100.41223529411765,2026-02-05T23:57:18.599990
13,249,15,31,-1,0.94824,94.824,2026-02-05T23:57:33.870310
13,249,14,30,-1,1.204270189578186,120.42701895781859,2026-02-05T23:57:34.277698
13,250,15,30,-1,1.1310527001483799,113.105270014838,2026-02-05T23:57:55.616769
13,250,16,29,-1,1.1368170717857249,113.68170717857248,2026-02-05T23:57:56.235731
13,251,16,28,-1,1.1067525793139603,110.67525793139603,2026-02-05T23:58:12.260725
13,251,15,27,-1,1.073294065944415,107.32940659444151,2026-02-05T23:58:13.221727
13,252,14,26,-1,1.1947613381111624,119.47613381111623,2026-02-05T23:58:30.955948
13,252,14,27,-1,1.0258582994054324,102.58582994054325,2026-02-05T23:58:31.199602
13,253,15,27,-1,0.6676107692307691,66.76107692307691,2026-02-05T23:58:39.079451
13,253,15,26,-1,0.9743244444444444,97.43244444444444,2026-02-05T23:58:40.014730
13,254,16,26,-1,0.9513285714285715,95.13285714285715,2026-02-05T23:58:53.202215
13,254,17,27,-1,0.9299200000000001,92.992,2026-02-05T23:58:53.322969
13,255,16,26,-1,0.7279462032129058,72.79462032129058,2026-02-05T23:59:09.812820
13,255,17,27,-1,0.5597303225806451,55.973032258064514,2026-02-05T23:59:10.212234
13,256,16,28,-1,0.54219,54.218999999999994,2026-02-05T23:59:24.564137
13,256,16,27,-1,0.7156060899800234,71.56060899800234,2026-02-05T23:59:25.261720
13,257,17,26,-1,0.7747218836287005,77.47218836287006,2026-02-05T23:59:31.431278
13,257,18,25,-1,0.822130246564929,82.21302465649289,2026-02-05T23:59:32.195073
13,259,18,27,-1,0.7536734377291148,75.36734377291148,2026-02-06T00:00:05.920803
13,259,18,28,-1,0.7526620137068254,75.26620137068254,2026-02-06T00:00:06.953814
13,260,19,29,-1,0.7633924412689015,76.33924412689015,2026-02-06T00:00:19.879245
13,260,20,29,-1,0.7543430223389899,75.43430223389899,2026-02-06T00:00:20.279104
13,261,21,29,-1,0.7443609094140154,74.43609094140155,2026-02-06T00:00:32.678937
13,261,22,29,-1,0.7347498960135836,73.47498960135836,2026-02-06T00:00:33.218093
13,262,23,28,-1,0.7255459553343744,72.55459553343744,2026-02-06T00:00:46.908744
13,262,23,27,-1,0.6852654732427815,68.52654732427816,2026-02-06T00:00:47.231635
13,263,24,27,-1,0.7084208695652174,70.84208695652174,2026-02-06T00:01:01.061750
13,263,24,28,-1,0.6690757997944604,66.90757997944604,2026-02-06T00:01:01.340329
13,264,23,26,-1,0.6804571597678415,68.04571597678415,2026-02-06T00:01:14.250684
14,265,80,71,-1,0.5902123140585422,59.02123140585422,2026-02-06T00:01:26.227232
14,266,79,71,-1,0.6143950990223884,61.43950990223885,2026-02-06T00:01:36.396218
14,270,79,70,-1,1.9933363636363637,199.33363636363637,2026-02-06T00:02:29.230012
14,271,80,71,-1,1.5232199999999998,152.32199999999997,2026-02-06T00:02:44.696559
14,271,79,70,-1,1.4059123076923075,140.59123076923075,2026-02-06T00:02:45.307490
14,272,78,70,-1,1.6368628571428567,163.68628571428567,2026-02-06T00:03:00.469715
14,272,77,71,-1,1.5242525960872282,152.42525960872283,2026-02-06T00:03:01.219088
14,273,78,72,-1,1.4195945390944738,141.95945390944738,2026-02-06T00:03:12.301734
14,273,77,71,-1,1.0747505882352941,107.47505882352941,2026-02-06T00:03:13.406869
14,274,78,72,-1,1.0149466666666667,101.49466666666666,2026-02-06T00:03:25.597211
14,274,77,71,-1,0.961437894736842,96.14378947368421,2026-02-06T00:03:27.128586
14,275,77,70,-1,1.2060163116986677,120.60163116986678,2026-02-06T00:03:43.451383
14,275,78,71,-1,1.1032774225582873,110.32774225582872,2026-02-06T00:03:44.251774
14,276,77,70,-1,0.8301381818181818,83.01381818181818,2026-02-06T00:03:56.274764
14,276,76,69,-1,1.1254721739130433,112.54721739130434,2026-02-06T00:03:57.245226
14,277,75,70,-1,1.0921290110680895,109.21290110680896,2026-02-06T00:04:05.891713
14,277,76,71,-1,1.058989248873719,105.89892488737189,2026-02-06T00:04:06.211987
14,278,75,70,-1,0.7022261538461538,70.22261538461538,2026-02-06T00:04:15.552744
14,278,74,71,-1,1.0076563078784122,100.76563078784122,2026-02-06T00:04:16.232787
14,279,73,72,-1,1.1252713976911137,112.52713976911137,2026-02-06T00:04:25.398558
14,279,74,72,-1,0.9712990796496257,97.12990796496257,2026-02-06T00:04:26.192950
14,280,75,71,-1,0.835921752477485,83.5921752477485,2026-02-06T00:04:44.090161
14,280,75,70,-1,0.59846,59.846000000000004,2026-02-06T00:04:44.313893
14,281,76,71,-1,0.57971,57.971,2026-02-06T00:04:57.448847
14,281,75,70,-1,0.5620963636363636,56.20963636363636,2026-02-06T00:04:58.241476
14,282,76,69,-1,0.5455188235294117,54.55188235294118,2026-02-06T00:05:09.955163
14,282,75,69,-1,0.7954652898713277,79.54652898713277,2026-02-06T00:05:10.234329
14,283,74,68,-1,0.8415209232965046,84.15209232965046,2026-02-06T00:05:24.931077
14,283,73,68,-1,0.832093612935922,83.2093612935922,2026-02-06T00:05:25.284789
14,284,72,67,-1,0.819492405897971,81.9492405897971,2026-02-06T00:05:39.405138
14,284,73,67,-1,0.8069262028851176,80.69262028851176,2026-02-06T00:05:40.498706
14,285,74,66,-1,0.7950394664362208,79.50394664362209,2026-02-06T00:05:56.527492
14,285,73,66,-1,0.7837374131962003,78.37374131962002,2026-02-06T00:05:57.212900
14,286,72,66,-1,0.7729571186195794,77.29571186195794,2026-02-06T00:06:14.670733
14,286,71,67,-1,0.7626781180467106,76.26781180467106,2026-02-06T00:06:15.206331
14,288,72,65,-1,0.6785471338458094,67.85471338458095,2026-02-06T00:06:40.993556
14,288,73,65,-1,0.6887941066664163,68.87941066664163,2026-02-06T00:06:41.237011
14,289,75,65,-1,0.6910961010430436,69.10961010430437,2026-02-06T00:06:58.227590
15,290,38,51,-1,0.5862684967410564,58.62684967410564,2026-02-06T00:07:13.246294
16,296,55,89,-1,1.7981599999999995,179.81599999999995,2026-02-06T00:08:41.265855
16,297,56,90,-1,1.9796599999999998,197.96599999999998,2026-02-06T00:08:56.226255
16,297,55,91,-1,1.8527569230769227,185.27569230769228,2026-02-06T00:08:57.324528
16,298,56,90,-1,1.4124857142857143,141.24857142857144,2026-02-06T00:09:11.701683
16,298,55,91,-1,1.3182,131.82,2026-02-06T00:09:12.257490
16,299,54,92,-1,1.5465572357292858,154.6557235729286,2026-02-06T00:09:30.799759
16,299,54,93,-1,1.4917763784043994,149.17763784043993,2026-02-06T00:09:32.837645
16,300,53,94,-1,1.642204215888338,164.2204215888338,2026-02-06T00:09:49.909273
16,300,54,93,-1,1.0561547368421051,105.61547368421051,2026-02-06T00:09:50.238824
16,301,53,92,-1,1.329768388346534,132.97683883465342,2026-02-06T00:09:56.030593
16,301,52,93,-1,1.286887879646707,128.6887879646707,2026-02-06T00:09:56.286742
16,302,51,94,-1,1.5133142810867242,151.3314281086724,2026-02-06T00:10:10.684811
16,302,50,95,-1,1.3502908188772198,135.029081887722,2026-02-06T00:10:11.246124
16,303,51,95,-1,1.1923399998600277,119.23399998600277,2026-02-06T00:10:26.220185
16,303,50,96,-1,1.33577352596879,133.577352596879,2026-02-06T00:10:26.313420
16,304,49,97,-1,1.3613895503169755,136.13895503169755,2026-02-06T00:10:42.350905
16,304,50,98,-1,1.2692983319401743,126.92983319401742,2026-02-06T00:10:43.979145
16,305,50,97,-1,1.1013485714285716,110.13485714285716,2026-02-06T00:10:58.425971
16,305,49,97,-1,0.7432675862068966,74.32675862068966,2026-02-06T00:10:59.209854
16,306,50,98,-1,0.71844,71.844,2026-02-06T00:11:15.424982
16,307,51,97,-1,0.9338211750655805,93.38211750655805,2026-02-06T00:11:34.773052
16,307,51,98,-1,0.9351768397682281,93.51768397682281,2026-02-06T00:11:35.928115
16,308,50,97,-1,0.7435567684540879,74.3556768454088,2026-02-06T00:11:46.200085
16,309,49,96,-1,0.8366487649125725,83.66487649125725,2026-02-06T00:11:56.419806
16,309,48,97,-1,0.8754322551664796,87.54322551664796,2026-02-06T00:11:57.288174
16,310,47,97,-1,0.8935058414808045,89.35058414808044,2026-02-06T00:12:12.089466
16,310,46,96,-1,0.8837696294002139,88.37696294002139,2026-02-06T00:12:12.764585
16,311,46,95,-1,0.8700382010491399,87.00382010491398,2026-02-06T00:12:24.284150
16,311,45,96,-1,0.8569077983933174,85.69077983933174,2026-02-06T00:12:25.282997
16,312,46,97,-1,0.8441747252138313,84.41747252138313,2026-02-06T00:12:37.176696
16,312,45,98,-1,0.8324441113560109,83.2444111356011,2026-02-06T00:12:37.331623
16,314,46,98,-1,0.7995901311005621,79.9590131100562,2026-02-06T00:13:11.712819
16,315,47,98,-1,0.7774024657661489,77.7402465766149,2026-02-06T00:13:27.533715
18,322,59,66,-1,2.347901818181818,234.7901818181818,2026-02-06T00:14:41.249685
18,323,60,67,-1,2.17974,217.974,2026-02-06T00:14:56.201295
18,323,61,68,-1,2.0374523076923077,203.74523076923077,2026-02-06T00:14:56.276274
18,324,60,69,-1,1.9154942857142854,191.54942857142854,2026-02-06T00:15:10.558250
18,324,61,68,-1,1.4783,147.82999999999998,2026-02-06T00:15:11.233816
18,325,60,69,-1,1.4348994816201253,143.48994816201252,2026-02-06T00:15:20.681328
18,325,60,70,-1,1.6040368680447445,160.40368680447446,2026-02-06T00:15:21.261152
18,326,61,71,-1,1.5604118290554487,156.04118290554487,2026-02-06T00:15:36.327836
18,326,61,72,-1,1.4981462287802072,149.8146228780207,2026-02-06T00:15:37.389178
18,327,61,73,-1,1.7065440502619742,170.65440502619742,2026-02-06T00:15:53.168278
18,327,62,73,-1,1.4013083407333695,140.13083407333696,2026-02-06T00:15:53.257383
18,328,63,74,-1,1.3526272727272726,135.26272727272726,2026-02-06T00:16:04.863962
18,328,63,73,-1,1.3081808590304853,130.81808590304854,2026-02-06T00:16:05.220100
18,329,62,72,-1,1.267418442279094,126.7418442279094,2026-02-06T00:16:18.364330
18,329,62,73,-1,0.8984599999999999,89.84599999999999,2026-02-06T00:16:19.230293
18,330,61,74,-1,1.1953446153846154,119.53446153846154,2026-02-06T00:16:27.058543
18,330,60,75,-1,1.1633133333333334,116.33133333333333,2026-02-06T00:16:27.283215
18,331,59,76,-1,1.3969534423521588,139.69534423521588,2026-02-06T00:16:33.083601
18,331,59,75,-1,1.1162268965517241,111.62268965517241,2026-02-06T00:16:33.824980
18,332,60,75,-1,0.7585399999999999,75.85399999999998,2026-02-06T00:16:44.815972
18,332,59,76,-1,0.7340238709677419,73.40238709677419,2026-02-06T00:16:45.302865
18,333,59,75,-1,0.71104,71.104,2026-02-06T00:16:58.509917
18,333,60,74,-1,0.9247573052215023,92.47573052215023,2026-02-06T00:16:59.243208
18,334,59,73,-1,0.9832528717012872,98.32528717012872,2026-02-06T00:17:09.316563
18,334,60,73,-1,0.9049832869317769,90.49832869317768,2026-02-06T00:17:10.255053
18,335,59,73,-1,0.6319333333333333,63.193333333333335,2026-02-06T00:17:23.262722
18,335,60,74,-1,0.6148162162162162,61.48162162162162,2026-02-06T00:17:24.224051
18,336,59,74,-1,0.8741029391763131,87.41029391763131,2026-02-06T00:17:31.779680
18,336,59,73,-1,0.5832353846153846,58.323538461538455,2026-02-06T00:17:33.300260
18,337,60,73,-1,0.5686199999999999,56.861999999999995,2026-02-06T00:17:52.831188
18,337,59,72,-1,0.8723472146291692,87.23472146291692,2026-02-06T00:17:53.214353
18,338,58,71,-1,0.8729971428571429,87.29971428571429,2026-02-06T00:18:01.594745
18,338,57,70,-1,0.8589797358807617,85.89797358807617,2026-02-06T00:18:02.207060
